,aggregate,predictions,Scaling_1,residuals,hour_cosin,minute_cosin,Attack_Belief,NonAttack_Belief,Targets
8426,0.088746265,0.12192153,0.08874627,0.033175252,0.13052619,-1.0,1.862766e-08,1.0,0
8427,0.088639095,0.115096554,0.088639095,0.026457455,0.19509032,-1.8369701e-16,7.985328e-08,0.9999999,0
8428,0.08860902,0.11255365,0.088609025,0.023944627,0.25881904,1.0,8.8418695e-08,0.9999999,0
8429,0.09660829,0.11957994,0.09660828,0.022971658,0.32143947,2.8327693e-16,7.12375e-40,1.0,0
8430,0.104607545,0.12451981,0.104607545,0.019912267,0.38268343,-1.0,0.0,1.0,0
8431,0.1126068,0.12143791,0.1126068,0.008831109,0.4422887,-1.8369701e-16,0.0,1.0,0
8432,0.12060606,0.12416308,0.120606065,0.0035570094,0.5,1.0,0.0,1.0,0
8433,0.12379173,0.13084772,0.123791724,0.0070559965,0.55557024,2.8327693e-16,0.0,1.0,0
8434,0.12697738,0.1345877,0.12697738,0.0076103145,0.6087614,-1.0,0.0,1.0,0
8435,0.13016306,0.129761,0.13016306,0.00040204838,0.6593458,-1.8369701e-16,0.0,1.0,0
8436,0.1333487,0.13163626,0.13334872,0.0017124511,0.70710677,1.0,0.0,1.0,0
8437,0.13653438,0.13244328,0.13653438,0.004091094,0.7518398,2.8327693e-16,0.0,1.0,0
8438,0.13972004,0.1345463,0.13972004,0.0051737363,0.7933533,-1.0,0.0,1.0,0
8439,0.1429057,0.1313413,0.1429057,0.011564398,0.8314696,-1.8369701e-16,0.0,1.0,0
8440,0.14609136,0.13542396,0.14609136,0.01066739,0.8660254,1.0,0.0,1.0,0
8441,0.14927703,0.1357588,0.14927702,0.013518224,0.89687276,2.8327693e-16,0.0,1.0,0
8442,0.15246269,0.1380421,0.15246269,0.014420586,0.9238795,-1.0,0.0,1.0,0
8443,0.10184962,0.1359898,0.10184962,0.034140185,0.9469301,-1.8369701e-16,0.0,1.0,0
8444,0.101488724,0.120914705,0.101488724,0.019425983,0.9659258,1.0,0.0,1.0,0
8445,0.10159701,0.11752495,0.10159701,0.015927935,0.98078525,2.8327693e-16,0.0,1.0,0
8446,0.13090226,0.118547834,0.13090226,0.012354421,0.9914449,-1.0,0.0,1.0,0
8447,0.1698797,0.121637344,0.1698797,0.048242353,0.99785894,-1.8369701e-16,0.0,1.0,0
8448,0.16572593,0.13862427,0.16572593,0.027101656,1.0,1.0,0.0,1.0,0
8449,0.11632836,0.14292188,0.11632836,0.026593521,0.99785894,2.8327693e-16,0.0,1.0,0
8450,0.09648872,0.1272594,0.09648872,0.030770678,0.9914449,-1.0,0.0,1.0,0
8451,0.09603007,0.120312355,0.09603008,0.024282286,0.98078525,-1.8369701e-16,0.0,1.0,0
8452,0.09566418,0.11902983,0.09566418,0.023365641,0.9659258,1.0,0.0,1.0,0
8453,0.09591111,0.117961705,0.095911115,0.022050593,0.9469301,2.8327693e-16,0.0,1.0,0
8454,0.09613334,0.111941606,0.09613334,0.015808273,0.9238795,-1.0,0.0,1.0,0
8455,0.16069853,0.110650726,0.16069853,0.05004781,0.89687276,-1.8369701e-16,0.0,1.0,0
8456,0.16394202,0.12681706,0.16394202,0.03712497,0.8660254,1.0,0.0,1.0,0
8457,0.12448507,0.13043863,0.124485075,0.0059535555,0.8314696,2.8327693e-16,0.0,1.0,0
8458,0.09592029,0.12247449,0.095920295,0.026554199,0.7933533,-1.0,0.0,1.0,0
8459,0.095947765,0.11396406,0.09594776,0.018016288,0.7518398,-1.8369701e-16,0.0,1.0,0
8460,0.09547761,0.1136516,0.09547761,0.018173983,0.70710677,1.0,0.0,1.0,0
8461,0.09574264,0.11691336,0.09574265,0.021170713,0.6593458,2.8327693e-16,0.0,1.0,0
8462,0.09574264,0.113140315,0.09574265,0.017397663,0.6087614,-1.0,0.0,1.0,0
8463,0.121421054,0.10960653,0.121421054,0.011814522,0.55557024,-1.8369701e-16,0.0,1.0,0
8464,0.16503677,0.11697917,0.16503677,0.048057597,0.5,1.0,0.0,1.0,0
8465,0.15941791,0.12636353,0.15941791,0.03305438,0.4422887,2.8327693e-16,0.0,1.0,0
8466,0.09579259,0.126901,0.09579259,0.031108396,0.38268343,-1.0,0.0,1.0,0
8467,0.0955,0.1150589,0.0955,0.0195589,0.32143947,-1.8369701e-16,1.376296e-39,1.0,0
8468,0.095800005,0.120237276,0.0958,0.024437275,0.25881904,1.0,3.0021443e-08,1.0,0
8469,0.096169114,0.12814534,0.09616912,0.031976223,0.19509032,2.8327693e-16,1.1876853e-08,1.0,0
8470,0.095849626,0.111745566,0.095849626,0.01589594,0.13052619,-1.0,2.1261841e-09,1.0,0
8471,0.09582963,0.13306648,0.09582963,0.03723685,0.065403126,-1.8369701e-16,4.8519153e-09,1.0,0
8472,0.13141482,0.17073113,0.13141482,0.039316315,6.123234e-17,1.0,6.89393e-11,1.0,0
8473,0.16402985,0.2662529,0.16402985,0.102223024,-0.065403126,2.8327693e-16,3.027276e-13,1.0,0
8474,0.15705925,0.20960021,0.15705927,0.052540954,-0.13052619,-1.0,1.4496584e-12,1.0,0
8475,0.09522963,0.189769,0.09522963,0.09453937,-0.19509032,-1.8369701e-16,3.9594344e-10,1.0,0
8476,0.17150746,0.14326699,0.17150746,0.028240472,-0.25881904,1.0,5.823605e-14,1.0,0
8477,0.16959853,0.18147728,0.16959855,0.011878739,-0.32143947,2.8327693e-16,3.4167515e-13,1.0,0
8478,0.1970234,0.16071339,0.1970234,0.036310013,-0.38268343,-1.0,6.6371947e-10,1.0,0
8479,0.22444826,0.17184334,0.22444828,0.05260493,-0.4422887,-1.8369701e-16,5.8333075e-15,1.0,0
8480,0.25187314,0.19930327,0.25187314,0.05256987,-0.5,1.0,2.3593886e-22,1.0,0
8481,0.26294804,0.23214187,0.262948,0.030806134,-0.55557024,2.8327693e-16,4.1771917e-20,1.0,0
8482,0.27402288,0.23909467,0.27402288,0.034928206,-0.6087614,-1.0,4.396975e-19,1.0,0
8483,0.28509775,0.2502035,0.28509775,0.034894243,-0.6593458,-1.8369701e-16,3.7528846e-23,1.0,0
8484,0.13121323,0.26472574,0.13121325,0.13351251,-0.70710677,1.0,1.3186514e-11,1.0,0
8485,0.11693334,0.19385883,0.11693334,0.0769255,-0.7518398,2.8327693e-16,3.7243555e-11,1.0,0
8486,0.07835338,0.15197495,0.07835338,0.07362157,-0.7933533,-1.0,1.027437e-07,0.9999999,0
8487,0.12921642,0.1081655,0.12921642,0.021050917,-0.8314696,-1.8369701e-16,1.1730108e-09,1.0,0
8488,0.14822556,0.12780513,0.14822556,0.020420432,-0.8660254,1.0,5.5085995e-11,1.0,0
8489,0.121641785,0.13970965,0.12164179,0.01806786,-0.89687276,2.8327693e-16,2.93217e-11,1.0,0
8490,0.07322388,0.1286412,0.07322388,0.05541731,-0.9238795,-1.0,1.914899e-07,0.99999976,0
8491,0.07387408,0.100443505,0.07387408,0.02656943,-0.9469301,-1.8369701e-16,9.281695e-08,0.9999999,0
8492,0.07356115,0.100322515,0.073561154,0.026761364,-0.9659258,1.0,4.976935e-08,1.0,0
8493,0.073496245,0.10449853,0.07349624,0.031002289,-0.98078525,2.8327693e-16,1.1101956e-07,0.9999999,0
8494,0.07308889,0.10252201,0.07308889,0.02943312,-0.9914449,-1.0,1.8097717e-07,0.99999976,0
8495,0.097626865,0.09365599,0.097626865,0.003970876,-0.99785894,-1.8369701e-16,5.1655955e-09,1.0,0
8496,0.14768422,0.1057759,0.14768422,0.041908313,-1.0,1.0,1.376953e-09,1.0,0
8497,0.14592029,0.13131408,0.14592029,0.01460622,-0.99785894,2.8327693e-16,1.42915645e-11,1.0,0
8498,0.076770365,0.13799794,0.07677037,0.06122757,-0.9914449,-1.0,1.1040801e-07,0.9999999,0
8499,0.072231345,0.1001182,0.072231345,0.027886856,-0.98078525,-1.8369701e-16,1.3736464e-07,0.9999999,0
8500,0.07199265,0.10086091,0.07199265,0.028868264,-0.9659258,1.0,5.9116434e-08,1.0,0
8501,0.07309701,0.10322885,0.07309702,0.030131835,-0.9469301,2.8327693e-16,1.0515492e-07,0.9999999,0
8502,0.21715556,0.10264814,0.21715556,0.114507414,-0.9238795,-1.0,4.146966e-06,0.9999958,0
8503,0.20069343,0.16044448,0.20069343,0.040248953,-0.89687276,-1.8369701e-16,6.955504e-15,1.0,0
8504,0.5391527,0.17747219,0.5391527,0.36168048,-0.8660254,1.0,9.17302e-15,1.0,0
8505,0.87761194,0.33378744,0.877612,0.5438245,-0.8314696,2.8327693e-16,0.0,1.0,0
8506,0.17873135,0.5202626,0.17873135,0.34153125,-0.7933533,-1.0,1.3115945e-16,1.0,0
8507,0.67921644,0.22035289,0.67921644,0.4588635,-0.7518398,-1.8369701e-16,9.471e-42,1.0,0
8508,0.23306766,0.5115779,0.23306766,0.27851024,-0.70710677,1.0,2.1777363e-15,1.0,0
8509,0.21590978,0.26056483,0.21590978,0.044655055,-0.6593458,2.8327693e-16,3.1925558e-19,1.0,0
8510,0.16823134,0.2635329,0.16823134,0.09530155,-0.6087614,-1.0,4.713033e-14,1.0,0
8511,0.23061764,0.2117596,0.23061764,0.018858066,-0.55557024,-1.8369701e-16,1.4341164e-17,1.0,0
8512,0.2604853,0.26254258,0.2604853,0.002057286,-0.5,1.0,6.25933e-28,1.0,0
8513,0.2410963,0.26571316,0.2410963,0.024616864,-0.4422887,2.8327693e-16,7.3398426e-21,1.0,0
8514,0.23949388,0.2660329,0.23949388,0.026539035,-0.38268343,-1.0,3.480381e-17,1.0,0
8515,0.23789144,0.26649165,0.23789144,0.028600218,-0.32143947,-1.8369701e-16,1.1107974e-18,1.0,0
8516,0.236289,0.27396888,0.23628901,0.037679877,-0.25881904,1.0,2.522301e-21,1.0,0
8517,0.23468658,0.26496583,0.23468657,0.030279264,-0.19509032,2.8327693e-16,1.4281813e-18,1.0,0
8518,0.26365414,0.26858205,0.26365414,0.0049279146,-0.13052619,-1.0,5.2619256e-20,1.0,0
8519,0.23247015,0.28882325,0.23247015,0.056353103,-0.065403126,-1.8369701e-16,1.8757403e-19,1.0,0
8520,0.5488055,0.27278376,0.5488055,0.27602172,-1.8369701e-16,1.0,2.5495404e-15,1.0,0
8521,0.8651408,0.4430262,0.86514074,0.42211455,0.065403126,2.8327693e-16,0.0,1.0,0
8522,0.37971854,0.5793712,0.3797185,0.19965269,0.13052619,-1.0,0.0,1.0,0
8523,0.73407143,0.37495148,0.73407143,0.3591199,0.19509032,-1.8369701e-16,0.0,1.0,0
8524,1.0884242,0.55585176,1.0884243,0.5325725,0.25881904,1.0,0.0,1.0,0
8525,0.6843135,0.7839471,0.6843134,0.09963366,0.32143947,2.8327693e-16,0.0,1.0,0
8526,0.49682465,0.5842579,0.4968246,0.08743327,0.38268343,-1.0,0.0,1.0,0
8527,0.30933583,0.50867087,0.30933583,0.19933505,0.4422887,-1.8369701e-16,0.0,1.0,0
8528,0.27751854,0.3836277,0.2775185,0.10610918,0.5,1.0,0.0,1.0,0
8529,0.21128358,0.36440676,0.21128358,0.15312319,0.55557024,2.8327693e-16,0.0,1.0,0
8530,0.3006103,0.28231147,0.3006103,0.018298823,0.6087614,-1.0,0.0,1.0,0
8531,0.20401481,0.3235331,0.20401481,0.11951824,0.6593458,-1.8369701e-16,0.0,1.0,0
8532,0.2601203,0.243039,0.26012027,0.01708129,0.70710677,1.0,0.0,1.0,0
8533,0.2827015,0.26698163,0.2827015,0.015719863,0.7518398,2.8327693e-16,0.0,1.0,0
8534,0.26707464,0.25472835,0.2670746,0.012346276,0.7933533,-1.0,0.0,1.0,0
8535,0.19974814,0.24654968,0.19974816,0.046801534,0.8314696,-1.8369701e-16,0.0,1.0,0
8536,0.18495557,0.20260292,0.18495555,0.017647363,0.8660254,1.0,0.0,1.0,0
8537,0.17338234,0.18807782,0.17338234,0.0146954665,0.89687276,2.8327693e-16,0.0,1.0,0
8538,0.15022223,0.1724085,0.15022223,0.022186298,0.9238795,-1.0,0.0,1.0,0
8539,0.2609706,0.15187702,0.2609706,0.10909356,0.9469301,-1.8369701e-16,0.0,1.0,0
8540,0.19294927,0.20080285,0.19294927,0.007853575,0.9659258,1.0,0.0,1.0,0
8541,0.13961314,0.17992884,0.13961314,0.040315703,0.98078525,2.8327693e-16,0.0,1.0,0
8542,0.11216296,0.15242445,0.11216296,0.04026149,0.9914449,-1.0,0.0,1.0,0
8543,0.111044444,0.12846102,0.111044444,0.017416574,0.99785894,-1.8369701e-16,0.0,1.0,0
8544,0.11025564,0.12260925,0.11025564,0.01235361,1.0,1.0,0.0,1.0,0
8545,0.11013433,0.12443743,0.110134326,0.0143031,0.99785894,2.8327693e-16,0.0,1.0,0
8546,0.16654411,0.11904394,0.16654412,0.04750018,0.9914449,-1.0,0.0,1.0,0
8547,0.17393284,0.13214378,0.17393284,0.041789066,0.98078525,-1.8369701e-16,0.0,1.0,0
8548,0.14114179,0.13962485,0.14114179,0.001516941,0.9659258,1.0,0.0,1.0,0
8549,0.109843284,0.13662767,0.109843284,0.026784385,0.9469301,2.8327693e-16,0.0,1.0,0
8550,0.11006015,0.121913426,0.11006015,0.011853275,0.9238795,-1.0,0.0,1.0,0
8551,0.11033333,0.11931799,0.11033333,0.008984666,0.89687276,-1.8369701e-16,0.0,1.0,0
8552,0.13354479,0.12317874,0.13354479,0.010366041,0.8660254,1.0,0.0,1.0,0
8553,0.20676865,0.1263458,0.20676866,0.080422856,0.8314696,2.8327693e-16,0.0,1.0,0
8554,0.15307464,0.13576332,0.15307462,0.017311307,0.7933533,-1.0,0.0,1.0,0
8555,0.17866418,0.13251223,0.17866418,0.04615195,0.7518398,-1.8369701e-16,0.0,1.0,0
8556,0.17535295,0.14184642,0.17535293,0.03350652,0.70710677,1.0,0.0,1.0,0
8557,0.17352207,0.14191912,0.17352206,0.031602938,0.6593458,2.8327693e-16,0.0,1.0,0
8558,0.12173333,0.14087647,0.12173333,0.019143136,0.6087614,-1.0,0.0,1.0,0
8559,0.11044118,0.12883225,0.11044118,0.018391073,0.55557024,-1.8369701e-16,0.0,1.0,0
8560,0.11023703,0.12572266,0.11023703,0.015485622,0.5,1.0,0.0,1.0,0
8561,0.109808825,0.12242555,0.109808825,0.012616732,0.4422887,2.8327693e-16,0.0,1.0,0
8562,0.109808825,0.11653981,0.109808825,0.006730996,0.38268343,-1.0,0.0,1.0,0
8563,0.109808825,0.114178084,0.109808825,0.0043692607,0.32143947,-1.8369701e-16,9.4111e-41,1.0,0
8564,0.109808825,0.1217118,0.15974438,0.011902977,0.25881904,1.0,1.0,5.655165e-10,1
8565,0.109808825,0.12417751,0.15974438,0.014368687,0.19509032,2.8327693e-16,1.0,1.0704878e-09,1
8566,0.109808825,0.10963878,0.15974438,0.00017004352,0.13052619,-1.0,1.0,1.2372808e-10,1
8567,0.109808825,0.14410764,0.15974438,0.034298815,0.065403126,-1.8369701e-16,1.0,1.0800645e-11,1
8568,0.109808825,0.20759359,0.15974438,0.097784765,6.123234e-17,1.0,1.0,1.764076e-11,1
8569,0.109808825,0.33445576,0.15974438,0.22464694,-0.065403126,2.8327693e-16,1.0,2.3245943e-12,1
8570,0.109808825,0.22614436,0.15974438,0.11633553,-0.13052619,-1.0,1.0,7.245974e-11,1
8571,0.109808825,0.19386311,0.15974438,0.08405428,-0.19509032,-1.8369701e-16,1.0,1.2266872e-11,1
8572,0.109808825,0.1918818,0.15974438,0.08207297,-0.25881904,1.0,1.0,1.9000256e-10,1
8573,0.109808825,0.17707336,0.15974438,0.06726454,-0.32143947,2.8327693e-16,1.0,3.7912475e-11,1
8574,0.109808825,0.13277155,0.15974438,0.022962727,-0.38268343,-1.0,1.0,1.1473934e-12,1
8575,0.109808825,0.118120424,0.15974438,0.0083116,-0.4422887,-1.8369701e-16,1.0,7.812073e-10,1
8576,0.109808825,0.11554532,0.15974438,0.0057364865,-0.5,1.0,0.9999994,5.766973e-07,1
8577,0.109808825,0.12363775,0.15974438,0.013828926,-0.55557024,2.8327693e-16,1.0,1.0523392e-12,1
8578,0.109808825,0.11588613,0.15974438,0.0060773063,-0.6087614,-1.0,1.0,3.5123768e-10,1
8579,0.109808825,0.107563235,0.15974438,0.0022455887,-0.6593458,-1.8369701e-16,1.0,5.2130175e-12,1
8580,0.109808825,0.11269862,0.15974438,0.0028897964,-0.70710677,1.0,1.0,1.8903441e-11,1
8581,0.109808825,0.11663773,0.15974438,0.0068288962,-0.7518398,2.8327693e-16,1.0,1.3978567e-11,1
8582,0.109808825,0.11562576,0.15974438,0.0058169365,-0.7933533,-1.0,1.0,2.6001284e-11,1
8583,0.109808825,0.10796902,0.15974438,0.0018397935,-0.8314696,-1.8369701e-16,1.0,5.37339e-12,1
8584,0.109808825,0.11357312,0.15974438,0.0037642966,-0.8660254,1.0,1.0,1.5450206e-12,1
8585,0.109808825,0.11886797,0.15974438,0.009059147,-0.89687276,2.8327693e-16,1.0,5.4555735e-12,1
8586,0.109808825,0.11755516,0.15974438,0.0077463407,-0.9238795,-1.0,1.0,1.6920068e-11,1
8587,0.109808825,0.109130725,0.15974438,0.0006780985,-0.9469301,-1.8369701e-16,1.0,3.397731e-12,1
8588,0.109808825,0.114401765,0.15974438,0.0045929463,-0.9659258,1.0,1.0,1.1443096e-12,1
8589,0.109808825,0.12144481,0.15974438,0.011635976,-0.98078525,2.8327693e-16,1.0,4.2715076e-12,1
8590,0.109808825,0.119250044,0.15974438,0.00944122,-0.9914449,-1.0,1.0,1.5749443e-11,1
8591,0.109808825,0.11060859,0.15974438,0.0007997615,-0.99785894,-1.8369701e-16,1.0,4.82682e-12,1
8592,0.109808825,0.11511814,0.15974438,0.0053093163,-1.0,1.0,1.0,8.554021e-13,1
8593,0.109808825,0.12092964,0.15974438,0.011120816,-0.99785894,2.8327693e-16,1.0,5.0636474e-12,1
8594,0.109808825,0.12034982,0.15974438,0.010540997,-0.9914449,-1.0,1.0,1.5722762e-11,1
8595,0.109808825,0.110424794,0.15974438,0.00061597046,-0.98078525,-1.8369701e-16,1.0,4.0599256e-12,1
8596,0.109808825,0.117013976,0.15974438,0.0072051464,-0.9659258,1.0,1.0,1.1424581e-12,1
8597,0.109808825,0.12077523,0.109808825,0.010966405,-0.9469301,2.8327693e-16,2.4630495e-10,1.0,0
8598,0.109808825,0.1223254,0.109808825,0.012516576,-0.9238795,-1.0,1.2252527e-09,1.0,0
8599,0.109808825,0.11323746,0.109808825,0.0034286315,-0.89687276,-1.8369701e-16,2.1057857e-10,1.0,0
8600,0.109808825,0.11910989,0.109808825,0.009301061,-0.8660254,1.0,6.410954e-10,1.0,0
8601,0.109808825,0.12366162,0.109808825,0.013852796,-0.8314696,2.8327693e-16,1.671345e-10,1.0,0
8602,0.109808825,0.12588404,0.109808825,0.016075216,-0.7933533,-1.0,1.090147e-09,1.0,0
8603,0.109808825,0.11735001,0.109808825,0.0075411866,-0.7518398,-1.8369701e-16,1.2765368e-10,1.0,0
8604,0.109808825,0.12349671,0.109808825,0.013687881,-0.70710677,1.0,5.429217e-12,1.0,0
8605,0.109808825,0.1277928,0.109808825,0.017983975,-0.6593458,2.8327693e-16,1.7515744e-10,1.0,0
8606,0.109808825,0.12914665,0.109808825,0.019337825,-0.6087614,-1.0,4.3334442e-10,1.0,0
8607,0.109808825,0.12027829,0.109808825,0.0104694655,-0.55557024,-1.8369701e-16,1.1183046e-09,1.0,0
8608,0.109808825,0.12549506,0.109808825,0.015686225,-0.5,1.0,1.8173816e-15,1.0,0
8609,0.109808825,0.13102794,0.109808825,0.021219116,-0.4422887,2.8327693e-16,5.1633914e-12,1.0,0
8610,0.109808825,0.13167901,0.109808825,0.021870187,-0.38268343,-1.0,5.121061e-07,0.9999995,0
8611,0.109808825,0.123319946,0.109808825,0.013511121,-0.32143947,-1.8369701e-16,1.9766035e-10,1.0,0
8612,0.109808825,0.12654044,0.109808825,0.016731616,-0.25881904,1.0,4.9618165e-12,1.0,0
8613,0.109808825,0.13353068,0.109808825,0.023721857,-0.19509032,2.8327693e-16,1.1608583e-09,1.0,0
8614,0.109808825,0.13378024,0.109808825,0.023971416,-0.13052619,-1.0,3.5653096e-09,1.0,0
8615,0.109808825,0.12687333,0.109808825,0.017064506,-0.065403126,-1.8369701e-16,1.5775398e-10,1.0,0
8616,0.109808825,0.12763713,0.109808825,0.017828297,-1.8369701e-16,1.0,3.6246632e-08,1.0,0
8617,0.109808825,0.13474451,0.109808825,0.024935685,0.065403126,2.8327693e-16,8.258657e-10,1.0,0
8618,0.109808825,0.13516544,0.109808825,0.025356617,0.13052619,-1.0,1.5652782e-10,1.0,0
8619,0.109808825,0.13006024,0.109808825,0.020251416,0.19509032,-1.8369701e-16,1.2357885e-09,1.0,0
8620,0.109808825,0.12866871,0.109808825,0.018859886,0.25881904,1.0,3.6764507e-09,1.0,0
8621,0.109808825,0.13345562,0.109808825,0.023646796,0.32143947,2.8327693e-16,1.4226e-41,1.0,0
8622,0.109808825,0.13404584,0.109808825,0.024237016,0.38268343,-1.0,0.0,1.0,0
8623,0.109808825,0.12806673,0.109808825,0.018257905,0.4422887,-1.8369701e-16,0.0,1.0,0
8624,0.109808825,0.12648003,0.109808825,0.016671207,0.5,1.0,0.0,1.0,0
8625,0.109808825,0.12877747,0.109808825,0.018968645,0.55557024,2.8327693e-16,0.0,1.0,0
8626,0.109808825,0.1298892,0.109808825,0.020080376,0.6087614,-1.0,0.0,1.0,0
8627,0.109808825,0.12298102,0.109808825,0.013172196,0.6593458,-1.8369701e-16,0.0,1.0,0
8628,0.109808825,0.12226999,0.109808825,0.012461166,0.70710677,1.0,0.0,1.0,0
8629,0.109808825,0.12279949,0.109808825,0.012990667,0.7518398,2.8327693e-16,0.0,1.0,0
8630,0.109808825,0.12333602,0.109808825,0.013527186,0.7933533,-1.0,0.0,1.0,0
8631,0.109808825,0.118033044,0.109808825,0.008224221,0.8314696,-1.8369701e-16,0.0,1.0,0
8632,0.109808825,0.118429385,0.109808825,0.008620561,0.8660254,1.0,0.0,1.0,0
8633,0.109808825,0.119505085,0.109808825,0.009696256,0.89687276,2.8327693e-16,0.0,1.0,0
8634,0.109808825,0.121351555,0.109808825,0.011542732,0.9238795,-1.0,0.0,1.0,0
8635,0.109808825,0.115922995,0.109808825,0.006114166,0.9469301,-1.8369701e-16,0.0,1.0,0
8636,0.109808825,0.1173241,0.109808825,0.0075152763,0.9659258,1.0,0.0,1.0,0
8637,0.109808825,0.118696675,0.109808825,0.008887852,0.98078525,2.8327693e-16,0.0,1.0,0
8638,0.109808825,0.12104262,0.109808825,0.011233796,0.9914449,-1.0,0.0,1.0,0
8639,0.109808825,0.11539388,0.109808825,0.0055850465,0.99785894,-1.8369701e-16,0.0,1.0,0
8640,0.109808825,0.11623114,0.109808825,0.0064223264,1.0,1.0,0.0,1.0,0
8641,0.109808825,0.121422306,0.109808825,0.011613475,0.99785894,2.8327693e-16,0.0,1.0,0
8642,0.109808825,0.119416274,0.109808825,0.009607457,0.9914449,-1.0,0.0,1.0,0
8643,0.109808825,0.120384835,0.109808825,0.010576016,0.98078525,-1.8369701e-16,0.0,1.0,0
8644,0.109808825,0.12177847,0.109808825,0.0119696455,0.9659258,1.0,0.0,1.0,0
8645,0.109808825,0.12108191,0.109808825,0.011273086,0.9469301,2.8327693e-16,0.0,1.0,0
8646,0.109808825,0.114780664,0.109808825,0.0049718404,0.9238795,-1.0,0.0,1.0,0
8647,0.109808825,0.11411172,0.109808825,0.0043028966,0.89687276,-1.8369701e-16,0.0,1.0,0
8648,0.109808825,0.11898582,0.109808825,0.009176997,0.8660254,1.0,0.0,1.0,0
8649,0.109808825,0.11979161,0.109808825,0.009982787,0.8314696,2.8327693e-16,0.0,1.0,0
8650,0.109808825,0.115845546,0.109808825,0.0060367268,0.7933533,-1.0,0.0,1.0,0
8651,0.109808825,0.11325766,0.109808825,0.0034488365,0.7518398,-1.8369701e-16,0.0,1.0,0
8652,0.109808825,0.11547206,0.109808825,0.0056632324,0.70710677,1.0,0.0,1.0,0
8653,0.109808825,0.118888155,0.109808825,0.009079327,0.6593458,2.8327693e-16,0.0,1.0,0
8654,0.109808825,0.115999565,0.109808825,0.0061907414,0.6087614,-1.0,0.0,1.0,0
8655,0.109808825,0.113232575,0.109808825,0.0034237464,0.55557024,-1.8369701e-16,0.0,1.0,0
8656,0.109808825,0.11584255,0.109808825,0.0060337265,0.5,1.0,0.0,1.0,0
8657,0.109808825,0.11814444,0.109808825,0.008335607,0.4422887,2.8327693e-16,0.0,1.0,0
8658,0.109808825,0.113863826,0.109808825,0.0040550027,0.38268343,-1.0,0.0,1.0,0
8659,0.109808825,0.111963145,0.109808825,0.0021543165,0.32143947,-1.8369701e-16,1.16958e-40,1.0,0
8660,0.109808825,0.12108507,0.109808825,0.011276245,0.25881904,1.0,4.970491e-09,1.0,0
8661,0.109808825,0.13238536,0.109808825,0.022576535,0.19509032,2.8327693e-16,9.484322e-10,1.0,0
8662,0.109808825,0.117658235,0.109808825,0.007849412,0.13052619,-1.0,6.269875e-11,1.0,0
8663,0.109808825,0.14411911,0.109808825,0.034310285,0.065403126,-1.8369701e-16,8.1924656e-10,1.0,0
8664,0.109808825,0.18273374,0.109808825,0.07292492,6.123234e-17,1.0,1.3264525e-09,1.0,0
8665,0.109808825,0.25320518,0.109808825,0.14339636,-0.065403126,2.8327693e-16,1.3496148e-09,1.0,0
8666,0.109808825,0.1625784,0.109808825,0.05276958,-0.13052619,-1.0,2.077375e-09,1.0,0
8667,0.109808825,0.14385574,0.109808825,0.034046914,-0.19509032,-1.8369701e-16,6.3497657e-10,1.0,0
8668,0.109808825,0.13983823,0.109808825,0.030029405,-0.25881904,1.0,1.7197768e-11,1.0,0
8669,0.109808825,0.1411848,0.109808825,0.031375974,-0.32143947,2.8327693e-16,3.7642794e-10,1.0,0
8670,0.109808825,0.118629694,0.109808825,0.0088208765,-0.38268343,-1.0,7.657102e-07,0.9999993,0
8671,0.109808825,0.10930871,0.109808825,0.0005001135,-0.4422887,-1.8369701e-16,1.3036783e-12,1.0,0
8672,0.109808825,0.11353511,0.109808825,0.0037262866,-0.5,1.0,8.166901e-16,1.0,0
8673,0.109808825,0.11838906,0.109808825,0.008580237,-0.55557024,2.8327693e-16,1.1183194e-09,1.0,0
8674,0.109808825,0.11370343,0.109808825,0.0038946066,-0.6087614,-1.0,3.6553327e-10,1.0,0
8675,0.109808825,0.10678725,0.109808825,0.0030215736,-0.6593458,-1.8369701e-16,4.309434e-10,1.0,0
8676,0.109808825,0.11266346,0.109808825,0.0028546366,-0.70710677,1.0,4.5476817e-12,1.0,0
8677,0.109808825,0.116618484,0.109808825,0.006809657,-0.7518398,2.8327693e-16,1.2773625e-10,1.0,0
8678,0.109808825,0.11507847,0.109808825,0.0052696406,-0.7933533,-1.0,1.0446016e-09,1.0,0
8679,0.109808825,0.107837625,0.109808825,0.0019711985,-0.8314696,-1.8369701e-16,2.737749e-10,1.0,0
8680,0.109808825,0.11335684,0.109808825,0.0035480165,-0.8660254,1.0,6.2638417e-10,1.0,0
8681,0.109808825,0.1190758,0.109808825,0.009266976,-0.89687276,2.8327693e-16,2.0926288e-10,1.0,0
8682,0.109808825,0.11707636,0.109808825,0.0072675366,-0.9238795,-1.0,1.2218571e-09,1.0,0
8683,0.109808825,0.10893299,0.109808825,0.0008758435,-0.9469301,-1.8369701e-16,3.0922448e-10,1.0,0
8684,0.109808825,0.114071414,0.109808825,0.0042625964,-0.9659258,1.0,7.525332e-10,1.0,0
8685,0.109808825,0.12126136,0.109808825,0.011452535,-0.98078525,2.8327693e-16,2.6094252e-10,1.0,0
8686,0.109808825,0.118780375,0.109808825,0.008971551,-0.9914449,-1.0,1.1354886e-09,1.0,0
